order_id,sku_id,category,supplier,warehouse,transport_mode,order_qty,fulfilled_qty,unit_cost,order_date,delivery_date,lead_time_days,on_time_delivery,fill_rate,order_value
ORD10969,SKU1011,Cosmetics,Vendor_08,WH_Bangalore,Rail,327,204,18.39,2023-05-21,2023-05-28,7,1,0.624,6013.53
ORD10970,SKU1009,Haircare,Vendor_06,WH_Bangalore,Air,233,153,86.19,2024-07-08,2024-07-14,5,1,0.659,20082.27
ORD10971,SKU1009,Haircare,Vendor_05,WH_Delhi,Air,185,115,86.19,2024-06-14,2024-06-16,1,1,0.623,15945.15
ORD10972,SKU1006,Haircare,Vendor_04,WH_Chennai,Rail,186,137,88.19,2023-07-26,2023-08-06,11,1,0.737,16403.34
ORD10973,SKU1011,Cosmetics,Vendor_08,WH_Chennai,Air,364,307,18.39,2024-08-02,2024-08-09,5,0,0.846,6693.96
ORD10974,SKU1005,Haircare,Vendor_02,WH_Mumbai,Sea,93,90,75.43,2024-05-22,2024-06-05,13,1,0.968,7014.99
ORD10975,SKU1011,Cosmetics,Vendor_08,WH_Chennai,Rail,127,117,18.39,2024-05-07,2024-05-16,7,0,0.923,2335.53
ORD10976,SKU1003,Skincare,Vendor_03,WH_Delhi,Road,214,159,74.14,2023-01-11,2023-01-17,6,1,0.743,15865.96
ORD10977,SKU1002,Skincare,Vendor_08,WH_Delhi,Rail,158,97,83.79,2024-08-22,2024-09-04,11,0,0.618,13238.82
ORD10978,SKU1003,Skincare,Vendor_05,WH_Mumbai,Rail,111,81,74.14,2023-09-26,2023-10-04,7,1,0.736,8229.54
ORD10979,SKU1002,Skincare,Vendor_01,WH_Mumbai,Rail,110,102,83.79,2023-04-14,2023-04-22,8,1,0.933,9216.9
ORD10980,SKU1006,Haircare,Vendor_02,WH_Bangalore,Air,345,240,88.19,2023-11-09,2023-11-14,2,0,0.696,30425.55
ORD10981,SKU1010,Cosmetics,Vendor_07,WH_Mumbai,Road,97,89,25.41,2023-05-28,2023-06-02,4,1,0.918,2464.77
ORD10982,SKU1008,Haircare,Vendor_06,WH_Mumbai,Air,203,196,98.66,2024-03-15,2024-03-21,5,1,0.968,20027.98
ORD10983,SKU1013,Cosmetics,Vendor_05,WH_Bangalore,Rail,284,241,89.73,2023-09-11,2023-09-19,8,1,0.852,25483.32
ORD10984,SKU1013,Cosmetics,Vendor_08,WH_Delhi,Rail,74,67,89.73,2023-03-25,2023-04-08,11,0,0.916,6640.02
ORD10985,SKU1002,Skincare,Vendor_07,WH_Bangalore,Air,270,181,83.79,2024-06-15,2024-06-22,4,0,0.672,22623.3
ORD10986,SKU1008,Haircare,Vendor_08,WH_Delhi,Sea,365,312,98.66,2023-10-02,2023-10-21,16,0,0.855,36010.9
ORD10987,SKU1003,Skincare,Vendor_04,WH_Chennai,Sea,122,88,74.14,2024-02-10,2024-02-25,14,1,0.722,9045.08
ORD10988,SKU1009,Haircare,Vendor_06,WH_Bangalore,Air,90,81,86.19,2023-03-28,2023-04-03,5,1,0.901,7757.1
ORD10989,SKU1007,Haircare,Vendor_06,WH_Bangalore,Rail,275,221,32.69,2023-02-12,2023-02-25,10,0,0.805,8989.75
ORD10990,SKU1006,Haircare,Vendor_08,WH_Chennai,Sea,240,174,88.19,2024-01-12,2024-01-31,16,0,0.727,21165.6
ORD10991,SKU1000,Skincare,Vendor_08,WH_Delhi,Rail,101,75,79.62,2024-10-22,2024-10-30,8,1,0.744,8041.62
ORD10992,SKU1004,Skincare,Vendor_02,WH_Delhi,Air,441,277,18.49,2023-04-11,2023-04-13,2,1,0.629,8154.09
ORD10993,SKU1008,Haircare,Vendor_06,WH_Bangalore,Rail,112,80,98.66,2023-12-04,2023-12-17,11,0,0.721,11049.92
ORD10994,SKU1003,Skincare,Vendor_03,WH_Chennai,Air,371,344,74.14,2023-11-03,2023-11-06,1,0,0.929,27505.94
ORD10995,SKU1006,Haircare,Vendor_01,WH_Mumbai,Sea,430,406,88.19,2024-06-08,2024-06-27,18,1,0.946,37921.7
ORD10996,SKU1003,Skincare,Vendor_04,WH_Chennai,Sea,380,337,74.14,2024-06-12,2024-06-29,14,0,0.889,28173.2
ORD10997,SKU1005,Haircare,Vendor_02,WH_Chennai,Air,415,283,75.43,2024-03-15,2024-03-20,2,0,0.684,31303.45
ORD10998,SKU1013,Cosmetics,Vendor_01,WH_Delhi,Air,295,212,89.73,2024-08-14,2024-08-17,2,1,0.722,26470.35
ORD10999,SKU1007,Haircare,Vendor_06,WH_Chennai,Air,424,370,32.69,2024-03-05,2024-03-10,2,0,0.874,13860.56
ORD11000,SKU1012,Cosmetics,Vendor_05,WH_Mumbai,Air,408,395,102.92,2023-01-24,2023-01-29,5,1,0.969,41991.36
ORD11001,SKU1005,Haircare,Vendor_07,WH_Mumbai,Sea,300,244,75.43,2024-02-05,2024-02-19,14,1,0.814,22629.0
ORD11002,SKU1007,Haircare,Vendor_06,WH_Mumbai,Sea,65,43,32.69,2023-11-08,2023-11-26,18,1,0.669,2124.85
ORD11003,SKU1000,Skincare,Vendor_08,WH_Chennai,Road,433,417,79.62,2023-07-23,2023-07-28,5,1,0.965,34475.46
ORD11004,SKU1004,Skincare,Vendor_04,WH_Bangalore,Air,115,89,18.49,2024-06-20,2024-06-26,6,1,0.782,2126.35
ORD11005,SKU1008,Haircare,Vendor_03,WH_Mumbai,Air,15,14,98.66,2024-02-05,2024-02-10,4,1,0.996,1479.9
ORD11006,SKU1008,Haircare,Vendor_08,WH_Bangalore,Road,224,212,98.66,2023-07-31,2023-08-08,7,1,0.948,22099.84
ORD11007,SKU1006,Haircare,Vendor_08,WH_Chennai,Rail,428,357,88.19,2024-08-11,2024-08-23,10,0,0.835,37745.32
ORD11008,SKU1004,Skincare,Vendor_01,WH_Mumbai,Rail,113,95,18.49,2023-03-07,2023-03-19,9,0,0.842,2089.37
ORD11009,SKU1008,Haircare,Vendor_08,WH_Bangalore,Sea,178,159,98.66,2024-08-12,2024-08-28,16,1,0.895,17561.48
ORD11010,SKU1010,Cosmetics,Vendor_08,WH_Mumbai,Air,461,348,25.41,2024-12-29,2025-01-06,6,0,0.756,11714.01
ORD11011,SKU1006,Haircare,Vendor_03,WH_Delhi,Sea,137,120,88.19,2024-01-29,2024-02-15,16,1,0.879,12082.03
ORD11012,SKU1006,Haircare,Vendor_01,WH_Delhi,Rail,367,318,88.19,2023-10-08,2023-10-17,7,0,0.867,32365.73
ORD11013,SKU1011,Cosmetics,Vendor_04,WH_Delhi,Sea,381,380,18.39,2024-07-20,2024-08-05,16,1,0.998,7006.59
ORD11014,SKU1012,Cosmetics,Vendor_06,WH_Delhi,Sea,63,43,102.92,2023-06-18,2023-07-06,16,0,0.683,6483.96
ORD11015,SKU1007,Haircare,Vendor_02,WH_Chennai,Sea,23,21,32.69,2023-12-18,2024-01-06,16,0,0.942,751.87
ORD11016,SKU1000,Skincare,Vendor_05,WH_Chennai,Road,15,13,79.62,2023-05-20,2023-05-31,9,0,0.868,1194.3
ORD11017,SKU1007,Haircare,Vendor_02,WH_Chennai,Road,246,217,32.69,2024-11-03,2024-11-12,8,1,0.885,8041.74
ORD11018,SKU1002,Skincare,Vendor_05,WH_Delhi,Rail,251,168,83.79,2023-01-19,2023-01-26,7,1,0.671,21031.29
ORD11019,SKU1008,Haircare,Vendor_07,WH_Mumbai,Rail,389,338,98.66,2024-11-18,2024-11-24,6,1,0.871,38378.74
ORD11020,SKU1007,Haircare,Vendor_03,WH_Delhi,Rail,193,149,32.69,2023-02-05,2023-02-17,11,1,0.777,6309.17
ORD11021,SKU1013,Cosmetics,Vendor_02,WH_Delhi,Sea,335,208,89.73,2023-11-12,2023-12-03,18,0,0.621,30059.55
ORD11022,SKU1000,Skincare,Vendor_07,WH_Delhi,Rail,405,275,79.62,2024-01-19,2024-01-27,7,1,0.68,32246.1
ORD11023,SKU1006,Haircare,Vendor_01,WH_Delhi,Air,24,16,88.19,2024-11-27,2024-11-29,2,1,0.688,2116.56
ORD11024,SKU1012,Cosmetics,Vendor_03,WH_Bangalore,Rail,437,404,102.92,2024-03-01,2024-03-07,6,1,0.926,44976.04
ORD11025,SKU1008,Haircare,Vendor_04,WH_Mumbai,Rail,330,213,98.66,2024-02-09,2024-02-22,10,0,0.648,32557.8
ORD11026,SKU1001,Skincare,Vendor_06,WH_Mumbai,Rail,192,116,35.43,2024-02-16,2024-02-24,6,0,0.605,6802.56
ORD11027,SKU1007,Haircare,Vendor_02,WH_Mumbai,Air,122,75,32.69,2024-09-30,2024-10-08,6,0,0.618,3988.18
ORD11028,SKU1006,Haircare,Vendor_08,WH_Delhi,Road,164,114,88.19,2024-07-03,2024-07-13,9,1,0.701,14463.16
ORD11029,SKU1009,Haircare,Vendor_07,WH_Chennai,Rail,176,174,86.19,2023-06-29,2023-07-09,8,0,0.991,15169.44
ORD11030,SKU1001,Skincare,Vendor_01,WH_Delhi,Sea,181,144,35.43,2024-06-07,2024-06-24,16,1,0.801,6412.83
ORD11031,SKU1003,Skincare,Vendor_02,WH_Delhi,Air,20,16,74.14,2024-03-14,2024-03-17,2,1,0.848,1482.8
ORD11032,SKU1002,Skincare,Vendor_08,WH_Delhi,Air,201,137,83.79,2023-06-05,2023-06-10,2,0,0.682,16841.79
ORD11033,SKU1003,Skincare,Vendor_08,WH_Delhi,Air,482,413,74.14,2023-10-12,2023-10-16,2,0,0.857,35735.48
ORD11034,SKU1008,Haircare,Vendor_07,WH_Mumbai,Air,415,305,98.66,2023-08-23,2023-08-26,1,0,0.737,40943.9
ORD11035,SKU1008,Haircare,Vendor_04,WH_Delhi,Rail,37,24,98.66,2024-01-26,2024-02-07,10,0,0.673,3650.42
ORD11036,SKU1001,Skincare,Vendor_08,WH_Mumbai,Road,455,443,35.43,2023-02-23,2023-03-01,5,1,0.975,16120.65
ORD11037,SKU1001,Skincare,Vendor_04,WH_Bangalore,Rail,98,87,35.43,2023-03-22,2023-04-04,10,0,0.89,3472.14
ORD11038,SKU1002,Skincare,Vendor_04,WH_Chennai,Rail,379,273,83.79,2023-06-30,2023-07-10,9,1,0.721,31756.41
ORD11039,SKU1010,Cosmetics,Vendor_05,WH_Chennai,Sea,113,84,25.41,2024-01-04,2024-01-20,13,0,0.751,2871.33
ORD11040,SKU1007,Haircare,Vendor_07,WH_Delhi,Rail,226,174,32.69,2023-01-21,2023-02-02,9,0,0.771,7387.94
ORD11041,SKU1012,Cosmetics,Vendor_05,WH_Bangalore,Rail,474,356,102.92,2023-06-29,2023-07-11,10,0,0.752,48784.08
ORD11042,SKU1007,Haircare,Vendor_07,WH_Mumbai,Sea,155,137,32.69,2023-12-08,2023-12-22,13,1,0.886,5066.95
ORD11043,SKU1002,Skincare,Vendor_04,WH_Chennai,Road,479,381,83.79,2024-05-27,2024-06-02,4,0,0.797,40135.41
ORD11044,SKU1006,Haircare,Vendor_06,WH_Delhi,Sea,390,297,88.19,2023-11-12,2023-11-28,16,1,0.764,34394.1
ORD11045,SKU1014,Cosmetics,Vendor_07,WH_Bangalore,Rail,73,66,116.99,2024-03-22,2024-03-31,7,0,0.909,8540.27
ORD11046,SKU1008,Haircare,Vendor_08,WH_Mumbai,Air,373,362,98.66,2023-03-01,2023-03-10,6,0,0.971,36800.18
ORD11047,SKU1003,Skincare,Vendor_01,WH_Mumbai,Air,254,223,74.14,2024-12-24,2024-12-30,6,1,0.879,18831.56
ORD11048,SKU1004,Skincare,Vendor_08,WH_Delhi,Rail,319,192,18.49,2023-09-11,2023-09-20,8,1,0.605,5898.31
ORD11049,SKU1010,Cosmetics,Vendor_07,WH_Mumbai,Sea,374,301,25.41,2024-08-23,2024-09-10,18,1,0.807,9503.34
ORD11050,SKU1014,Cosmetics,Vendor_03,WH_Chennai,Sea,226,180,116.99,2024-12-09,2024-12-26,15,0,0.8,26439.74
ORD11051,SKU1009,Haircare,Vendor_07,WH_Bangalore,Road,167,154,86.19,2024-10-13,2024-10-19,4,0,0.926,14393.73
ORD11052,SKU1011,Cosmetics,Vendor_07,WH_Delhi,Air,117,70,18.39,2023-06-22,2023-06-26,1,0,0.601,2151.63
ORD11053,SKU1012,Cosmetics,Vendor_07,WH_Bangalore,Sea,366,244,102.92,2023-10-23,2023-11-13,18,0,0.668,37668.72
ORD11054,SKU1002,Skincare,Vendor_03,WH_Mumbai,Rail,370,288,83.79,2023-07-06,2023-07-15,9,1,0.78,31002.3
ORD11055,SKU1002,Skincare,Vendor_01,WH_Delhi,Rail,112,86,83.79,2023-09-23,2023-10-03,7,0,0.776,9384.48
ORD11056,SKU1013,Cosmetics,Vendor_03,WH_Delhi,Road,335,217,89.73,2023-03-29,2023-04-07,6,0,0.65,30059.55
ORD11057,SKU1005,Haircare,Vendor_04,WH_Bangalore,Sea,25,15,75.43,2024-11-19,2024-12-05,16,1,0.604,1885.75
ORD11058,SKU1012,Cosmetics,Vendor_01,WH_Bangalore,Road,499,374,102.92,2023-08-05,2023-08-09,4,1,0.75,51357.08
ORD11059,SKU1014,Cosmetics,Vendor_08,WH_Bangalore,Air,258,192,116.99,2024-03-15,2024-03-22,5,0,0.748,30183.42
ORD11060,SKU1005,Haircare,Vendor_04,WH_Bangalore,Air,428,361,75.43,2024-02-13,2024-02-22,6,0,0.844,32284.04
ORD11061,SKU1013,Cosmetics,Vendor_02,WH_Mumbai,Road,179,159,89.73,2024-12-16,2024-12-26,7,0,0.89,16061.67
ORD11062,SKU1000,Skincare,Vendor_02,WH_Chennai,Air,318,248,79.62,2023-09-12,2023-09-20,6,0,0.781,25319.16
ORD11063,SKU1008,Haircare,Vendor_04,WH_Delhi,Road,221,188,98.66,2023-11-26,2023-12-05,9,1,0.854,21803.86
ORD11064,SKU1012,Cosmetics,Vendor_06,WH_Delhi,Sea,386,293,102.92,2024-09-13,2024-09-30,14,0,0.76,39727.12
ORD11065,SKU1005,Haircare,Vendor_08,WH_Mumbai,Road,229,193,75.43,2024-01-30,2024-02-10,9,0,0.843,17273.47
ORD11066,SKU1013,Cosmetics,Vendor_01,WH_Chennai,Rail,276,257,89.73,2023-03-31,2023-04-11,9,0,0.933,24765.48
ORD11067,SKU1002,Skincare,Vendor_08,WH_Mumbai,Road,468,326,83.79,2024-11-09,2024-11-17,7,1,0.697,39213.72
ORD11068,SKU1012,Cosmetics,Vendor_02,WH_Bangalore,Road,493,479,102.92,2023-01-30,2023-02-07,7,1,0.972,50739.56
ORD11069,SKU1014,Cosmetics,Vendor_05,WH_Delhi,Rail,206,202,116.99,2023-09-21,2023-10-05,11,0,0.981,24099.94
ORD11070,SKU1010,Cosmetics,Vendor_08,WH_Delhi,Road,79,76,25.41,2023-12-07,2023-12-17,9,1,0.973,2007.39
ORD11071,SKU1010,Cosmetics,Vendor_07,WH_Mumbai,Sea,185,170,25.41,2024-10-19,2024-11-09,18,0,0.923,4700.85
ORD11072,SKU1004,Skincare,Vendor_05,WH_Mumbai,Road,69,61,18.49,2023-04-02,2023-04-08,4,0,0.896,1275.81
ORD11073,SKU1011,Cosmetics,Vendor_02,WH_Delhi,Air,492,408,18.39,2023-11-17,2023-11-22,2,0,0.831,9047.88
ORD11074,SKU1004,Skincare,Vendor_04,WH_Mumbai,Sea,41,37,18.49,2023-11-24,2023-12-12,16,0,0.919,758.09
ORD11075,SKU1008,Haircare,Vendor_04,WH_Bangalore,Road,349,253,98.66,2023-01-10,2023-01-20,7,0,0.726,34432.34
ORD11076,SKU1013,Cosmetics,Vendor_08,WH_Delhi,Sea,122,80,89.73,2024-09-07,2024-09-23,14,0,0.658,10947.06
ORD11077,SKU1009,Haircare,Vendor_05,WH_Mumbai,Road,173,147,86.19,2024-12-24,2025-01-02,6,0,0.852,14910.87
ORD11078,SKU1007,Haircare,Vendor_07,WH_Mumbai,Road,159,149,32.69,2023-06-06,2023-06-13,6,1,0.939,5197.71
ORD11079,SKU1011,Cosmetics,Vendor_01,WH_Mumbai,Rail,386,383,18.39,2024-02-06,2024-02-17,9,0,0.994,7098.54
ORD11080,SKU1000,Skincare,Vendor_07,WH_Chennai,Air,290,288,79.62,2024-11-25,2024-12-02,4,0,0.996,23089.8
ORD11081,SKU1006,Haircare,Vendor_05,WH_Bangalore,Air,46,29,88.19,2023-07-19,2023-07-28,6,0,0.639,4056.74
ORD11082,SKU1012,Cosmetics,Vendor_01,WH_Chennai,Air,415,344,102.92,2024-11-01,2024-11-06,4,1,0.831,42711.8
ORD11083,SKU1011,Cosmetics,Vendor_05,WH_Delhi,Rail,257,229,18.39,2023-08-12,2023-08-20,7,1,0.894,4726.23
ORD11084,SKU1005,Haircare,Vendor_02,WH_Delhi,Rail,381,369,75.43,2024-03-13,2024-03-23,9,1,0.97,28738.83
ORD11085,SKU1005,Haircare,Vendor_03,WH_Mumbai,Road,252,210,75.43,2024-06-11,2024-06-17,4,0,0.837,19008.36
ORD11086,SKU1010,Cosmetics,Vendor_07,WH_Bangalore,Rail,379,287,25.41,2023-05-02,2023-05-09,6,1,0.759,9630.39
ORD11087,SKU1011,Cosmetics,Vendor_03,WH_Chennai,Sea,315,286,18.39,2024-11-17,2024-12-05,18,1,0.911,5792.85
ORD11088,SKU1004,Skincare,Vendor_08,WH_Chennai,Air,333,210,18.49,2023-05-03,2023-05-04,1,1,0.633,6157.17
ORD11089,SKU1010,Cosmetics,Vendor_04,WH_Delhi,Road,352,249,25.41,2024-08-09,2024-08-20,8,0,0.709,8944.32
ORD11090,SKU1012,Cosmetics,Vendor_03,WH_Mumbai,Sea,313,225,102.92,2024-10-22,2024-11-10,16,0,0.719,32213.96
ORD11091,SKU1001,Skincare,Vendor_02,WH_Chennai,Rail,176,133,35.43,2024-12-18,2024-12-27,9,1,0.758,6235.68
ORD11092,SKU1001,Skincare,Vendor_02,WH_Mumbai,Rail,275,259,35.43,2023-05-01,2023-05-13,11,1,0.945,9743.25
ORD11093,SKU1000,Skincare,Vendor_08,WH_Mumbai,Air,294,244,79.62,2023-02-10,2023-02-12,1,1,0.83,23408.28
ORD11094,SKU1001,Skincare,Vendor_05,WH_Mumbai,Road,297,221,35.43,2023-05-08,2023-05-14,4,0,0.745,10522.71
ORD11095,SKU1006,Haircare,Vendor_01,WH_Chennai,Rail,493,425,88.19,2023-02-17,2023-02-27,8,0,0.864,43477.67
ORD11096,SKU1002,Skincare,Vendor_08,WH_Delhi,Air,305,266,83.79,2023-12-27,2024-01-02,5,1,0.875,25555.95
ORD11097,SKU1003,Skincare,Vendor_04,WH_Mumbai,Rail,28,23,74.14,2023-08-09,2023-08-18,8,1,0.841,2075.92
ORD11098,SKU1009,Haircare,Vendor_05,WH_Bangalore,Rail,193,121,86.19,2024-09-29,2024-10-13,11,0,0.63,16634.67
ORD11099,SKU1004,Skincare,Vendor_03,WH_Mumbai,Sea,205,178,18.49,2023-03-27,2023-04-14,16,0,0.871,3790.45
ORD11100,SKU1008,Haircare,Vendor_02,WH_Mumbai,Air,114,101,98.66,2024-12-14,2024-12-21,6,1,0.886,11247.24
ORD11101,SKU1006,Haircare,Vendor_03,WH_Mumbai,Air,430,423,88.19,2024-01-24,2024-01-28,4,1,0.986,37921.7
ORD11102,SKU1001,Skincare,Vendor_02,WH_Delhi,Road,148,92,35.43,2024-07-15,2024-07-27,9,0,0.626,5243.64
ORD11103,SKU1005,Haircare,Vendor_06,WH_Chennai,Air,475,286,75.43,2023-08-20,2023-08-24,2,0,0.604,35829.25
ORD11104,SKU1003,Skincare,Vendor_02,WH_Chennai,Road,203,169,74.14,2024-06-23,2024-06-30,5,0,0.836,15050.42
ORD11105,SKU1001,Skincare,Vendor_06,WH_Mumbai,Air,280,268,35.43,2023-10-05,2023-10-10,5,1,0.959,9920.4
ORD11106,SKU1005,Haircare,Vendor_07,WH_Mumbai,Rail,494,390,75.43,2024-11-25,2024-12-06,8,0,0.791,37262.42
ORD11107,SKU1004,Skincare,Vendor_03,WH_Bangalore,Rail,14,8,18.49,2024-01-23,2024-02-01,7,0,0.621,258.86
ORD11108,SKU1011,Cosmetics,Vendor_04,WH_Bangalore,Sea,408,316,18.39,2024-04-13,2024-05-02,18,1,0.776,7503.12
ORD11109,SKU1012,Cosmetics,Vendor_05,WH_Delhi,Air,249,179,102.92,2024-06-17,2024-06-22,4,1,0.722,25627.08
ORD11110,SKU1004,Skincare,Vendor_06,WH_Delhi,Road,218,194,18.49,2023-03-23,2023-04-01,9,1,0.892,4030.82
ORD11111,SKU1002,Skincare,Vendor_01,WH_Delhi,Road,304,280,83.79,2023-10-20,2023-11-01,9,0,0.923,25472.16
ORD11112,SKU1006,Haircare,Vendor_03,WH_Mumbai,Sea,356,271,88.19,2024-06-11,2024-06-27,16,1,0.762,31395.64
ORD11113,SKU1014,Cosmetics,Vendor_01,WH_Delhi,Sea,435,303,116.99,2024-07-01,2024-07-21,18,0,0.698,50890.65
ORD11114,SKU1009,Haircare,Vendor_03,WH_Bangalore,Rail,239,223,86.19,2023-03-18,2023-03-27,7,0,0.936,20599.41
ORD11115,SKU1000,Skincare,Vendor_08,WH_Mumbai,Sea,226,166,79.62,2024-01-18,2024-02-01,14,1,0.735,17994.12
ORD11116,SKU1013,Cosmetics,Vendor_02,WH_Delhi,Air,286,201,89.73,2024-05-09,2024-05-14,3,0,0.706,25662.78
ORD11117,SKU1011,Cosmetics,Vendor_07,WH_Chennai,Rail,333,324,18.39,2024-10-20,2024-10-28,8,1,0.974,6123.87
ORD11118,SKU1000,Skincare,Vendor_01,WH_Bangalore,Sea,192,123,79.62,2023-11-02,2023-11-19,15,0,0.643,15287.04
ORD11119,SKU1014,Cosmetics,Vendor_03,WH_Mumbai,Sea,379,292,116.99,2023-01-10,2023-01-25,15,1,0.772,44339.21
ORD11120,SKU1001,Skincare,Vendor_03,WH_Bangalore,Sea,280,185,35.43,2024-05-14,2024-05-27,13,1,0.662,9920.4
ORD11121,SKU1003,Skincare,Vendor_07,WH_Bangalore,Air,250,239,74.14,2024-01-09,2024-01-15,3,0,0.957,18535.0
ORD11122,SKU1001,Skincare,Vendor_08,WH_Mumbai,Rail,234,140,35.43,2023-12-29,2024-01-08,7,0,0.602,8290.62
ORD11123,SKU1001,Skincare,Vendor_05,WH_Delhi,Road,107,96,35.43,2024-02-09,2024-02-17,5,0,0.898,3791.01
ORD11124,SKU1002,Skincare,Vendor_04,WH_Chennai,Sea,351,269,83.79,2023-09-30,2023-10-18,18,1,0.768,29410.29
ORD11125,SKU1012,Cosmetics,Vendor_03,WH_Delhi,Air,359,234,102.92,2024-05-28,2024-06-04,4,0,0.653,36948.28
ORD11126,SKU1012,Cosmetics,Vendor_03,WH_Mumbai,Rail,20,18,102.92,2024-05-27,2024-06-04,8,1,0.907,2058.4
ORD11127,SKU1000,Skincare,Vendor_06,WH_Bangalore,Sea,357,282,79.62,2023-01-09,2023-01-29,17,0,0.792,28424.34
ORD11128,SKU1007,Haircare,Vendor_07,WH_Delhi,Rail,52,36,32.69,2023-06-06,2023-06-17,10,1,0.7,1699.88
ORD11129,SKU1013,Cosmetics,Vendor_04,WH_Mumbai,Sea,144,126,89.73,2024-04-30,2024-05-14,14,1,0.88,12921.12
ORD11130,SKU1003,Skincare,Vendor_03,WH_Mumbai,Rail,447,274,74.14,2023-05-16,2023-05-25,6,0,0.615,33140.58
ORD11131,SKU1014,Cosmetics,Vendor_07,WH_Chennai,Road,84,79,116.99,2023-07-24,2023-08-01,8,1,0.946,9827.16
ORD11132,SKU1006,Haircare,Vendor_05,WH_Chennai,Rail,278,220,88.19,2023-12-11,2023-12-21,7,0,0.792,24516.82
ORD11133,SKU1010,Cosmetics,Vendor_05,WH_Chennai,Road,36,35,25.41,2024-01-08,2024-01-16,6,0,0.977,914.76
ORD11134,SKU1003,Skincare,Vendor_01,WH_Bangalore,Rail,173,149,74.14,2023-01-01,2023-01-07,6,1,0.864,12826.22
ORD11135,SKU1003,Skincare,Vendor_08,WH_Chennai,Air,156,105,74.14,2023-04-14,2023-04-22,5,0,0.674,11565.84
ORD11136,SKU1005,Haircare,Vendor_05,WH_Mumbai,Road,181,158,75.43,2024-11-16,2024-11-20,4,1,0.873,13652.83
ORD11137,SKU1005,Haircare,Vendor_06,WH_Chennai,Air,194,132,75.43,2024-10-27,2024-10-31,2,0,0.684,14633.42
ORD11138,SKU1001,Skincare,Vendor_02,WH_Mumbai,Rail,464,285,35.43,2024-09-08,2024-09-19,11,1,0.616,16439.52
ORD11139,SKU1003,Skincare,Vendor_08,WH_Chennai,Road,370,266,74.14,2024-07-13,2024-07-19,4,0,0.721,27431.8
ORD11140,SKU1012,Cosmetics,Vendor_03,WH_Bangalore,Road,113,92,102.92,2023-07-16,2023-07-24,5,0,0.82,11629.96
ORD11141,SKU1014,Cosmetics,Vendor_06,WH_Delhi,Air,459,442,116.99,2024-10-06,2024-10-10,4,1,0.964,53698.41
ORD11142,SKU1007,Haircare,Vendor_01,WH_Delhi,Rail,224,160,32.69,2023-10-08,2023-10-19,10,1,0.716,7322.56
ORD11143,SKU1012,Cosmetics,Vendor_04,WH_Chennai,Sea,365,243,102.92,2024-12-02,2024-12-18,16,1,0.666,37565.8
ORD11144,SKU1008,Haircare,Vendor_07,WH_Mumbai,Sea,409,275,98.66,2023-10-06,2023-10-24,17,1,0.674,40351.94
ORD11145,SKU1009,Haircare,Vendor_01,WH_Mumbai,Sea,121,87,86.19,2024-12-25,2025-01-13,17,0,0.721,10428.99
ORD11146,SKU1004,Skincare,Vendor_05,WH_Bangalore,Road,372,302,18.49,2023-08-18,2023-08-23,5,1,0.813,6878.28
ORD11147,SKU1000,Skincare,Vendor_03,WH_Mumbai,Air,337,288,79.62,2023-10-04,2023-10-06,2,1,0.857,26831.94
ORD11148,SKU1013,Cosmetics,Vendor_02,WH_Bangalore,Road,117,85,89.73,2023-12-22,2024-01-02,9,0,0.73,10498.41
ORD11149,SKU1011,Cosmetics,Vendor_07,WH_Mumbai,Air,78,72,18.39,2023-02-28,2023-03-03,3,1,0.93,1434.42
ORD11150,SKU1011,Cosmetics,Vendor_03,WH_Chennai,Air,153,136,18.39,2024-07-04,2024-07-05,1,1,0.889,2813.67
ORD11151,SKU1010,Cosmetics,Vendor_04,WH_Chennai,Sea,141,96,25.41,2023-11-29,2023-12-15,14,0,0.682,3582.81
ORD11152,SKU1002,Skincare,Vendor_04,WH_Mumbai,Sea,238,151,83.79,2023-06-01,2023-06-19,15,0,0.637,19942.02
ORD11153,SKU1007,Haircare,Vendor_03,WH_Delhi,Rail,104,89,32.69,2024-05-17,2024-05-28,10,1,0.859,3399.76
ORD11154,SKU1004,Skincare,Vendor_03,WH_Delhi,Sea,93,58,18.49,2024-09-14,2024-10-03,18,1,0.628,1719.57
ORD11155,SKU1006,Haircare,Vendor_08,WH_Delhi,Sea,135,120,88.19,2024-06-23,2024-07-07,13,1,0.891,11905.65
ORD11156,SKU1009,Haircare,Vendor_07,WH_Delhi,Sea,61,55,86.19,2023-04-23,2023-05-06,13,1,0.905,5257.59
ORD11157,SKU1002,Skincare,Vendor_02,WH_Delhi,Air,137,125,83.79,2024-10-04,2024-10-06,2,1,0.917,11479.23
ORD11158,SKU1012,Cosmetics,Vendor_06,WH_Chennai,Road,64,57,102.92,2023-05-23,2023-05-31,5,0,0.904,6586.88
ORD11159,SKU1013,Cosmetics,Vendor_05,WH_Bangalore,Air,93,57,89.73,2023-06-08,2023-06-13,4,1,0.622,8344.89
ORD11160,SKU1010,Cosmetics,Vendor_02,WH_Chennai,Road,288,184,25.41,2023-04-16,2023-04-22,4,0,0.641,7318.08
ORD11161,SKU1002,Skincare,Vendor_04,WH_Bangalore,Road,10,6,83.79,2024-03-13,2024-03-21,5,0,0.659,837.9
ORD11162,SKU1003,Skincare,Vendor_07,WH_Bangalore,Road,481,331,74.14,2023-06-23,2023-06-30,7,1,0.69,35661.34
